股票代號,股票名稱,產業別,市場別,上市/掛牌日期,ISIN代碼,題材清單,題材總數
4580,捷流閥業,電機機械,上櫃,2020/01/06,TW0004580006,工業自動化、工業閥門、機器人、機械零組件、電機設備,5
4584,君帆,電機機械,上櫃,2022/10/05,TW0004584008,工業自動化、機器人、機械零組件、液壓元件、電機設備,5
4609,唐鋒,居家生活,上櫃,2000/05/19,TW0004609003,家電、小家電、消費民生,3
4702,中美實,居家生活,上櫃,1995/04/21,TW0004702006,化學工業、家電、染料，顏料、汽車服務相關、汽車銷售、流通業、消費民生、貿易,8
4706,大恭,化學工業,上櫃,1998/04/17,TW0004706007,化學工業、塑化原料、染料，顏料、特用化學品,4
4707,磐亞,化學工業,上櫃,1998/05/20,TW0004707005,其他化工產品、化學工業、塑化原料、特用化學品、衛生清潔用品,5
4711,永純,化學工業,上櫃,1999/02/24,TW0004711007,化學工業、合成樹脂、塑化原料、特用化學品,4
4714,永捷,化學工業,上櫃,2000/03/27,TW0004714001,PU樹脂、化學工業、塑化原料、特用化學品,4
4716,大立,化學工業,上櫃,2000/03/27,TW0004716006,化學工業、合成樹脂、塑化原料、特用化學品,4
4721,美琪瑪,化學工業,上櫃,2001/03/09,TW0004721006,其他化工產品、化學工業、化學產品通路、塑化原料、正極材料、特用化學品、電池材料相關,7
4726,永昕,生技醫療業,上櫃,2013/12/25,TW0004726005,生技醫療、醫療器材、醫藥產業、醫藥研發外包服務,4
4728,雙美,生技醫療業,上櫃,2012/01/10,TW0004728001,生技特用化學品、生技醫療、生物科技、輔助與彌補用醫材、醫用植入材料、醫療器材,6
4729,熒茂,光電業,上櫃,2009/02/24,TW0004729009,觸控面板、面板業,2
4735,豪展,生技醫療業,上櫃,2011/08/16,TW0004735006,其他醫療器材、生技醫療、血壓計、診斷與監測用醫材、醫療器材、體溫計,6
4741,泓瀚,化學工業,上櫃,2017/09/26,TW0004741004,化學工業、塑化原料、染料，顏料、特用化學品,4
4743,合一,生技醫療業,上櫃,2011/09/23,TW0004743000,新藥研發、植物新藥、生技醫療、醫療器材、醫藥產業,5
4744,皇將,生技醫療業,上櫃,2018/07/12,TW0004744008,生技醫療、產業機械、醫療保健設備／裝置、醫療器材,4
4745,合富-KY,生技醫療業,上櫃,2013/01/30,KYG248111042,IVD檢驗儀器設備、手術與治療用醫材、放射治療設備、檢驗試劑／紙、生技醫療、醫療器材、醫療器材通路、醫藥流通、體外診斷用醫材,9
4747,強生,生技醫療業,上櫃,2013/12/25,TW0004747001,學名藥、生技醫療、西藥製劑、醫療器材、醫藥產業,5
4749,新應材,半導體業,上櫃,2025/01/17,TW0004749007,IC設計、光阻劑、半導體、半導體化學品,4
4754,國碳科,化學工業,上櫃,2016/09/28,TW0004754007,傳產其他、化學工業、塑化原料、塗料、特用化學品、耐火材料,6
4760,勤凱,其他電子業,上櫃,2019/03/21,TW0004760004,太陽能、太陽能導電漿、被動元件、被動元件上游、電子代工、電子製造,6
4767,誠泰科技,化學工業,上櫃,2018/10/29,TW0004767009,化學工業、塑化原料、熱熔膠、特用化學品,4
4768,晶呈科技,化學工業,上櫃,2022/04/13,TW0004768007,化學工業、半導體特用化學品、塑化原料、工業氣體、特用化學品,5
4772,台特化,化學工業,上櫃,2024/09/20,TW0004772009,化學工業、塑化原料、工業氣體、特用化學品,4
4804,大略-KY,觀光餐旅,上櫃,2015/12/04,KYG2646C1024,旅宿／餐飲、消費民生、觀光餐飲、飯店,4
4806,桂田文創,文化創意業,上櫃,2016/03/09,TW0004806005,傳播事業、影音娛樂、數位內容、消費民生、演出經紀,5
4903,聯光通,通信網路業,上櫃,2001/05/14,TW0004903000,5G通訊、低軌衛星、光纖光纜、光通訊、網通設備,5
4905,台聯電,生技醫療業,上櫃,2026/06/01,TW0004905005,其他化工產品、其他醫療器材、化學工業、接取設備、生技醫療、用戶端設備、網通設備、醫療器材、醫療耗材,9
4907,富宇,建材營造業,上櫃,2002/03/04,TW0004907001,不動產/建設、園林造景、地產、水泥建材、營建、營造工程,6
4908,前鼎,通信網路業,上櫃,2002/02/27,TW0004908009,5G通訊、低軌衛星、光纖主動元件、光通訊、光通訊模組、網通設備,6
4909,新復興,通信網路業,上櫃,2002/11/28,TW0004909007,5G通訊、低軌衛星、印刷電路板、印刷電路板相關、網通設備,5
4911,德英,生技醫療業,上櫃,2011/03/21,TW0004911003,新藥研發、植物新藥、生技醫療、生物科技、醫療器材、醫藥產業、食品生技,7
4923,力士,半導體業,上櫃,2022/03/14,TW0004923008,IC設計、分離式元件、半導體、電晶體,4
4924,欣厚-KY,綠能環保,上櫃,2011/10/18,KYG4642A1067,塑膠射出、太陽能、環保生技、生物科技、綠能永續、電動車、電子零件元件,7
4931,新盛力,電腦及週邊設備業,上櫃,2019/09/17,TW0004931001,工業用電池、車用鋰電池、電池、電腦及週邊設備,4
4933,友輝,光電業,上櫃,2010/05/04,TW0004933007,光學膜、面板零組件,2
4939,亞電,電子零組件業,上櫃,2011/09/19,TW0004939004,印刷電路板相關、軟板基板、電子零組件,3
4946,辣椒,文化創意業,上櫃,2011/06/10,TW0004946009,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
4950,金耘國際,鋼鐵工業,上櫃,2012/04/27,TW0004950001,不鏽鋼、原物料、合金鋼、特殊鋼、鋼鐵,5
4951,精拓科,半導體業,上櫃,2022/11/03,TW0004951009,IC設計、IO控制IC、PC週邊IC、半導體、嵌入式晶片、消費性IC、類比IC,7
4953,緯軟,資訊服務業,上櫃,2014/01/08,TW0004953005,INTERNET技術與基礎設施、數位雲端、資安、軟體業、金融科技、雲端科技,6
4966,譜瑞-KY,半導體業,上櫃,2011/09/13,KYG6892A1085,DISPLAYPORT、IC設計、LCD控制IC、LCD驅動IC、RF射頻IC、USB IC、低軌衛星通訊、傳輸介面、半導體、觸控IC、高速傳輸IC、高速傳輸介面IC,12
4971,IET-KY,半導體業,上櫃,2013/07/24,KYG480071011,IC製造、IC設計、光通訊元件磊晶、半導體、砷化鎵相關、第三類半導體,6
4972,湯石照明,光電業,上櫃,2013/06/17,TW0004972005,LED、LED照明產品、家電、照明,4
4973,廣穎,半導體業,上櫃,2012/06/19,TW0004973003,DRAM模組、FLASH模組、IC設計、半導體、記憶體模組、電子零件元件,6
4974,亞泰,電子零組件業,上櫃,2011/11/29,TW0004974001,影像感測元件、數位相機、電子零組件,3
4979,華星光,通信網路業,上櫃,2011/12/12,TW0004979000,5G通訊、低軌衛星、光纖主動元件、光通訊、光通訊模組、矽光子CPO、網通設備,7
4991,環宇-KY,半導體業,上櫃,2014/09/15,KYG377541019,IC製造、IC設計、化合物晶圓、半導體、砷化鎵相關、第三類半導體,6
4995,晶達,光電業,上櫃,2012/05/09,TW0004995006,LCD顯示器、LCM、面板業、顯示器,4
5009,榮剛,鋼鐵工業,上櫃,1998/10/17,TW0005009005,不鏽鋼、原物料、合金鋼、工具鋼、特殊鋼、鋼鐵,6
5011,久陽,鋼鐵工業,上櫃,1999/05/06,TW0005011001,原物料、線材盤元、螺絲螺帽、鋼鐵,4
5013,強新,鋼鐵工業,上櫃,2000/05/08,TW0005013007,不鏽鋼、不鏽鋼管、不鏽鋼線材、原物料、線材盤元、鋼鐵,6
5014,建錩,鋼鐵工業,上櫃,2001/02/15,TW0005014005,不鏽鋼、不鏽鋼剪裁加工、原物料、鋼鐵,4
5015,華祺,鋼鐵工業,上櫃,2000/12/15,TW0005015002,不鏽鋼、不鏽鋼緊固件、不鏽鋼線材、原物料、鋼鐵,5
5016,松和,鋼鐵工業,上櫃,2001/03/05,TW0005016000,原物料、條鋼、棒鋼、線材盤元、鋼鐵,5
5201,凱衛,資訊服務業,上櫃,2000/10/12,TW0005201008,數位雲端、系統整合、資安、軟體業、金融科技,5
5202,力新,資訊服務業,上櫃,2000/10/18,TW0005202006,套裝軟體、數位雲端、資安、軟體業、醫療器材通路、醫藥流通、金融科技,7
5205,中茂,綠能環保,上櫃,2001/05/14,TW0005205009,傳產其他、回收焚化／掩埋清運、太陽能、水資源、污水處理、綠能永續、電動車,7
5206,坤悅,建材營造業,上櫃,2001/10/08,TW0005206007,不動產/建設、地產、水泥建材、營建,4
5209,新鼎,其他業,上櫃,2002/02/25,TW0005209001,INTERNET技術與基礎設施、多元業務、系統整合、軟體業、雲端科技,5
5210,寶碩,資訊服務業,上櫃,2002/04/25,TW0005210009,數位雲端、系統整合、資安、軟體業、金融科技,5
5211,蒙恬,資訊服務業,上櫃,2002/12/23,TW0005211007,手寫板、掃瞄器、數位雲端、虛擬實境、資安、軟體業、週邊產品、金融科技,8
5212,凌網,資訊服務業,上櫃,2003/03/24,TW0005212005,數位雲端、消費性電子產品、系統整合、資安、軟體業、金融科技、電子書閱讀器,7
5213,亞昕,建材營造業,上櫃,2003/04/24,TW0005213003,不動產/建設、地產、水泥建材、營建,4
5220,萬達光電,光電業,上櫃,2018/04/26,TW0005220008,觸控面板、面板業,2
5223,安力-KY,電腦及週邊設備業,上櫃,2018/07/02,KYG0458G1047,模具沖壓、電子零件元件、電腦及週邊設備,3
5227,立凱-KY,電子零組件業,上櫃,2013/12/09,KYG0100G1064,正極材料、電子零組件、電池材料相關,3
5228,鈺鎧,電子零組件業,上櫃,2022/05/20,TW0005228001,被動元件、電子零組件、電感,3
5230,雷笛克光學,光電業,上櫃,2012/06/05,TW0005230007,LED、LED照明產品、模具沖壓、電子零件元件,4
5236,凌陽創新,半導體業,上櫃,2021/07/29,TW0005236004,IC設計、MCU、PC週邊IC、半導體、影音IC、高速傳輸IC,6
5245,智晶,光電業,上櫃,2015/05/25,TW0005245005,OLED、面板業,2
5251,天鉞電,光電業,上櫃,2012/11/26,TW0005251003,安全監控、家居用品、工業電腦、鎖,4
5263,智崴,文化創意業,上櫃,2012/12/18,TW0005263008,商用遊戲機、數位內容、消費民生、遊戲產業,4
5272,笙科,半導體業,上櫃,2013/05/30,TW0005272009,IC設計、半導體、無線網路IC,3
5274,信驊,半導體業,上櫃,2013/04/30,TW0005274005,IC設計、其他IC、半導體、影音IC,4
5276,達輝-KY,其他業,上櫃,2014/06/12,KYG2743W1006,傳產其他、多元業務、嬰童用品、機車零組件、汽機車零組件、車燈,6
5278,尚凡*,數位雲端,上櫃,2013/06/04,TW0005278006,INTERNET應用與服務、數位雲端、社群網站與媒體、資安,4
5287,數字,數位雲端,上櫃,2014/01/20,TW0005287007,INTERNET應用與服務、數位雲端、資安、電商平台,4
5289,宜鼎,電腦及週邊設備業,上櫃,2013/11/27,TW0005289003,DRAM模組、FLASH模組、SSD固態硬碟、硬碟相關、記憶體模組、週邊產品、電子零件元件,7
5291,邑昇,電子零組件業,上櫃,2014/12/23,TW0005291009,印刷電路板、印刷電路板相關、產業機械、自行車零件、電子零組件,5
5299,杰力,半導體業,上櫃,2018/01/23,TW0005299002,IC設計、分離式元件、半導體、電晶體、類比IC,5
5301,寶得利,觀光餐旅,上櫃,1990/06/25,TW0005301006,旅宿／餐飲、時尚產業、消費民生、珠寶、觀光餐飲、餐飲,6
5302,太欣,半導體業,上櫃,1991/01/17,TW0005302004,DSP、IC設計、MCU、半導體、影音IC、消費性IC,6
5309,系統電,電子零組件業,上櫃,1996/03/18,TW0005309009,UPS、工業用電池、胎壓監測系統、車用鋰電池、車用電子、電子零件元件、電子零組件、電池、電源供應器,9
5310,天剛,資訊服務業,上櫃,1996/04/09,TW0005310007,其他化工產品、化學工業、手機遊戲、數位雲端、系統整合、資安、軟體業、遊戲產業、金融科技,9
5312,寶島科,生技醫療業,上櫃,1996/05/25,TW0005312003,傳產其他、生技醫療、眼鏡業、醫療器材,4
5314,世紀*,其他業,上櫃,1996/09/16,TW0005314009,多元業務、生物科技、食品生技,3
5315,光聯,光電業,上櫃,1996/11/02,TW0005315006,LCM、面板業,2
5321,美而快,數位雲端,上櫃,1996/12/30,TW0005321004,INTERNET應用與服務、成衣、成衣銷售／零售、數位雲端、資安、電商平台,6
5324,士開,建材營造業,上櫃,1997/01/30,TW0005324008,不動產/建設、地產、旅宿／餐飲、水泥建材、營建、飯店,6
5328,華容,電子零組件業,上櫃,1997/08/28,TW0005328009,塑膠薄膜電容、被動元件、電子零組件,3
5340,建榮,電子零組件業,上櫃,1998/01/20,TW0005340004,印刷電路板相關、玻纖布、電子零組件,3
5344,立衛,半導體業,上櫃,1998/03/23,TW0005344006,IC封裝測試、IC測試、IC設計、半導體,4
5345,馥鴻,其他業,上櫃,1998/03/23,TW0005345003,多元業務、工業用電池、電力設備、電氣開關設備、電池,5
5347,世界,半導體業,上櫃,1998/03/25,TW0005347009,DRAM記憶體、IC製造、IC設計、半導體、晶圓代工,5
5348,正能量智能,運動休閒,上櫃,2025/06/02,TW0005348007,智慧手錶、消費民生、穿戴式裝置、網通設備、衛星導航、觀光餐飲,6
5351,鈺創,半導體業,上櫃,1998/05/15,TW0005351001,DRAM記憶體IC、IC設計、SRAM記憶體IC、USB/Type-C控制IC、半導體、高速傳輸介面IC,6
5353,台林,通信網路業,上櫃,1998/05/18,TW0005353007,5G通訊、低軌衛星、半導體製程設備、工業電腦、用戶端設備、網通設備、設備儀器商、車用電子,8
5355,佳總,電子零組件業,上櫃,1998/06/23,TW0005355002,印刷電路板、印刷電路板相關、電子零組件,3
5356,協益,電腦及週邊設備業,上櫃,1998/07/20,TW0005356000,其他電子零件、週邊產品、電子零件元件、電腦及週邊設備,4
5364,力麗店,觀光餐旅,上櫃,2013/08/26,TW0005364004,太陽能、太陽能電池、旅宿／餐飲、消費民生、消費用電池、觀光餐飲、電池、飯店,8
5371,中光電,光電業,上櫃,1999/01/20,TW0005371009,投影機、背光模組、面板、面板零組件、顯示器,5
5381,光譜,電機機械,上櫃,2026/06/01,TW0005381008,PCB材料、印刷電路板相關、工業自動化、機器人、變電設備、電力設備、電機設備,7
5386,青雲,電腦及週邊設備業,上櫃,1999/05/13,TW0005386007,電子通路、電腦及週邊設備、電腦通路商,3
5392,能率,光電業,上櫃,1999/06/14,TW0005392005,其他電子零件、塑膠射出、控股公司、機械零組件、汽機車零組件、電子零件元件,6
5398,慕康生醫,其他業,上櫃,1999/10/11,TW0005398002,多元業務、生物科技、醫療器材通路、醫療服務、醫藥流通、食品生技,6
5403,中菲,資訊服務業,上櫃,1999/10/15,TW0005403000,數位雲端、系統整合、資安、軟體業、金融科技,5
5410,國眾,資訊服務業,上櫃,1999/11/26,TW0005410005,企業資源規劃、傳產其他、數位雲端、系統整合、資安、軟體業、金融機具、金融科技,8
5425,台半,半導體業,上櫃,2000/02/21,TW0005425003,IC設計、二極體、分離式元件、半導體、印表機、週邊產品,6
5426,振發,電腦及週邊設備業,上櫃,2000/02/09,TW0005426001,伺服器/散熱、機殼、連接器、電子零件元件,4
5432,新門,綠能環保,上櫃,2000/03/21,TW0005432009,LCM、PV INVERTER、太陽能、綠能永續、電動車、面板業,6
5438,東友,電腦及週邊設備業,上櫃,2000/06/17,TW0005438006,3D印表機、事務機器、掃瞄器、週邊產品、電子其他、電腦及週邊設備,6
5439,高技,電子零組件業,上櫃,2000/06/26,TW0005439004,印刷電路板、印刷電路板相關、電子零組件,3
5443,均豪,半導體業,上櫃,1998/02/09,TW0005443006,FOPLP先進封裝、IC檢測設備、IC設計、半導體、半導體製程設備、封測用設備、設備儀器商、面板設備,8
5450,南良,其他業,上櫃,2020/06/01,TW0005450001,多元業務、紡織中游,2
5452,佶優,其他電子業,上櫃,2000/10/02,TW0005452007,ABS、半導體化學品、塑化原料、電子代工、電子元件代理商、電子製造、電子通路,7
5455,昇益,建材營造業,上櫃,2000/10/19,TW0005455000,不動產/建設、地產、水泥建材、營建,4
5457,宣德,電子零組件業,上櫃,2000/09/29,TW0005457006,連接器、連接線材、電子製造服務、電子零件元件、電子零組件、電腦系統業,6
5460,同協,電子零組件業,上櫃,2000/09/28,TW0005460000,模具沖壓、電子零件元件、電子零組件,3
5464,霖宏,電子零組件業,上櫃,2000/11/08,TW0005464002,印刷電路板、印刷電路板相關、電子零組件,3
5465,富驊,電腦及週邊設備業,上櫃,2000/11/08,TW0005465009,機殼、電子零件元件、電源供應器、電腦及週邊設備,4
5468,凱鈺,半導體業,上櫃,2001/01/17,TW0005468003,IC設計、LED驅動IC、光通訊IC、半導體、網路通訊IC、電池保護IC,6
5474,聰泰,電腦及週邊設備業,上櫃,2001/03/20,TW0005474001,工業電腦、消費性電子產品、視訊轉換相關,3
5475,德宏,電子零組件業,上櫃,2001/01/16,TW0005475008,印刷電路板相關、玻纖布、電子零組件,3
5478,智冠,文化創意業,上櫃,2001/03/29,TW0005478002,PC遊戲、傳播事業、廣告、手機遊戲、數位內容、消費民生、軟體業、遊戲產業、電子支付,9
5481,新華,其他業,上櫃,2020/06/01,TW0005481006,地產、多元業務、教育事業、服務業、物業投資發展,5
5483,中美晶,半導體業,上櫃,2001/03/02,TW0005483002,IC製造、IC設計、半導體、太陽能、太陽能矽晶圓、矽晶圓,6
5487,通泰,半導體業,上櫃,2001/02/20,TW0005487003,IC設計、MCU、半導體、消費性IC、觸控IC,5
5488,松普,電子零組件業,上櫃,2001/03/12,TW0005488001,連接線材、電子零件元件、電子零組件,3
5489,彩富,其他電子業,上櫃,2001/03/12,TW0005489009,安全監控、工業電腦、電子代工、電子製造,4
5490,同亨,電腦及週邊設備業,上櫃,2001/05/14,TW0005490007,POS機系統、工業電腦、電腦及週邊設備,3
5493,三聯,其他電子業,上櫃,2001/05/03,TW0005493001,半導體化學品、設備儀器商、量測儀器、電子代工、電子製造,5
5498,凱崴,電子零組件業,上櫃,2001/03/29,TW0005498000,印刷電路板相關、雷射鑽孔機、鑽頭、電子製造服務、電子零組件、電腦系統業,6
5508,永信建,建材營造業,上櫃,1998/05/13,TW0005508006,不動產/建設、地產、水泥建材、營建,4
5511,德昌,建材營造業,上櫃,1998/12/09,TW0005511000,不動產/建設、住宅建設、基礎建設、水泥建材、營造工程,5
5512,力麒,建材營造業,上櫃,1998/12/04,TW0005512008,不動產/建設、住宅建設、地產、旅宿／餐飲、水利、水泥建材、水資源、污水處理、營建、營造工程、環保工程、飯店,12
5514,三豐,建材營造業,上櫃,1998/12/29,TW0005514004,不動產/建設、地產、水泥建材、營建、物業投資發展,5
5516,雙喜,建材營造業,上櫃,1999/03/23,TW0005516009,不動產/建設、住宅建設、基礎建設、工程顧問、水泥建材、營造工程,6
5520,力泰,建材營造業,上櫃,1999/10/27,TW0005520001,不動產/建設、水泥、水泥建材、預拌混凝土,4
5523,豐謙,建材營造業,上櫃,1999/12/27,TW0005523005,不動產/建設、地產、水泥建材、營建,4
5529,鉅陞,建材營造業,上櫃,1996/01/12,TW0005529002,不動產/建設、地產、水泥建材、營建,4
5530,龍巖,其他業,上櫃,2000/10/04,TW0005530000,多元業務、服務業、殯葬服務,3
5536,聖暉*,其他電子業,上櫃,2010/11/10,TW0005536007,半導體無塵室、廠務工程、水電消防工程、營造工程、電子代工、電子其他、電子製造,7
5543,桓鼎-KY,建材營造業,上櫃,2016/05/09,KYG1676E1035,不動產/建設、其他營造工程、工業用電池、建材、水泥建材、消費用電池、營造工程、金屬建材、電池,9
5547,久舜,建材營造業,上櫃,2026/02/03,TW0005547004,不動產/建設、住宅建設、水泥建材、營造工程,4
5548,安倉,建材營造業,上櫃,2024/03/18,TW0005548002,不動產/建設、基礎建設、水泥建材、營造工程,4
5601,台聯櫃,航運業,上櫃,1994/11/24,TW0005601009,物流、航運、貨櫃場服務、運輸事業,4
5603,陸海,航運業,上櫃,1997/01/25,TW0005603005,其他公用事業、加油站、物流、航運、貨櫃場服務、運輸事業、陸運,7
5604,中連,其他業,上櫃,1997/05/22,TW0005604003,地產、多元業務、物業投資發展,3
5609,中菲行,航運業,上櫃,2001/10/15,TW0005609002,海空運承攬業、物流、航運、運輸事業,4
5701,劍湖山,觀光餐旅,上櫃,1998/03/12,TW0005701007,主題樂園、休閒娛樂、旅宿／餐飲、消費民生、觀光餐飲、飯店,6
5703,亞都,觀光餐旅,上櫃,1999/06/15,TW0005703003,旅宿／餐飲、消費民生、觀光餐飲、飯店,4
5704,老爺知,觀光餐旅,上櫃,1999/12/21,TW0005704001,旅宿／餐飲、消費民生、觀光餐飲、飯店,4
5864,致和證,金融保險業,上櫃,2018/04/02,TW0005864003,證券、金融保險、金融業、金融科技,4
5878,台名,金融保險業,上櫃,2014/10/28,TW0005878003,保險經紀、金融保險、金融業、金融科技,4
5902,德記,居家生活,上櫃,1998/02/07,TW0005902001,家電、流通業、消費民生、貿易、連鎖藥局、非酒精飲料、食品飲料相關通路、飲料相關,8
5903,全家,居家生活,上櫃,2002/02/25,TW0005903009,便利商店、家電、流通業、消費民生,4
5904,寶雅,居家生活,上櫃,2002/09/06,TW0005904007,家居相關用品通路、家電、流通業、消費民生、藥妝零售相關,5
5905,南仁湖,觀光餐旅,上櫃,2003/06/17,TW0005905004,休閒娛樂、旅宿／餐飲、服務業、消費民生、消費者服務、渡假山莊、觀光餐飲,7
6015,宏遠證,金融保險業,上櫃,1996/07/25,TW0006015001,證券、金融保險、金融業、金融科技,4
6016,康和證,金融保險業,上櫃,1996/12/04,TW0006016009,證券、金融保險、金融業、金融科技,4
6020,大展證,金融保險業,上櫃,2003/01/23,TW0006020001,證券、金融保險、金融業、金融科技,4
6021,美好證,金融保險業,上櫃,2003/04/21,TW0006021009,證券、金融保險、金融業、金融科技,4
6023,元大期,金融保險業,上櫃,2007/11/28,TW0006023005,期貨、金融保險、金融業、金融科技,4
6026,福邦證,金融保險業,上櫃,2016/01/27,TW0006026008,證券、金融保險、金融業、金融科技,4
6028,公勝保經,金融保險業,上櫃,2026/03/30,TW0006028004,保險經紀、金融保險、金融業、金融科技,4
6101,寬魚國際,文化創意業,上櫃,2001/03/29,TW0006101009,傳播事業、影音娛樂、數位內容、消費民生,4
6103,合邦,半導體業,上櫃,2001/05/07,TW0006103005,IC製造、IC設計、LED驅動IC、半導體、嵌入式晶片、影音IC、矽晶圓,7
6104,創惟,半導體業,上櫃,2001/05/22,TW0006104003,IC設計、USB IC、USB/Type-C控制IC、半導體、集線器IC、高速傳輸IC,6
6109,亞元,通信網路業,上櫃,2001/07/26,TW0006109002,5G通訊、低軌衛星、網通設備、變壓器、電子零件元件、電源供應器,6
6111,光聚晶電,文化創意業,上櫃,2026/03/12,TW0006111008,控股公司、數位內容、消費民生,3
6113,亞矽,電子通路業,上櫃,2001/08/10,TW0006113004,IC零組件通路商、零售通路、電子通路,3
6114,久威,電子零組件業,上櫃,2001/09/27,TW0006114002,印刷電路板、印刷電路板相關、電子元件代理商、電子通路、電子零組件,5
6118,建達,電子通路業,上櫃,2001/10/25,TW0006118003,零售通路、電子通路、電腦通路商,3
6121,新普,電腦及週邊設備業,上櫃,2001/11/27,TW0006121007,工業用電池、消費用電池、電池、電池管理系統BMS,4
6122,擎邦,電機機械,上櫃,2000/07/14,TW0006122005,基礎建設、工業自動化、工程顧問、機器人、水電消防工程、營造工程、配電工程、電力設備、電機設備,9
6123,上奇,資訊服務業,上櫃,2002/01/23,TW0006123003,數位雲端、資安、軟體業、軟體通路／代理、金融科技、電子元件代理商、電子通路,7
6124,業強,電子零組件業,上櫃,2002/03/19,TW0006124001,散熱模組、熱導管、電子零組件,3
6125,廣運,電機機械,上櫃,2026/06/01,TW0006125008,太陽能、太陽能電池、工業自動化、機器人、產業機械、自動化設備、設備儀器商、電機設備,8
6126,信音,電子零組件業,上櫃,2002/01/18,TW0006126006,連接器、電子零件元件、電子零組件,3
6127,九豪,電子零組件業,上櫃,2002/01/10,TW0006127004,被動元件、被動元件上游、電子零組件,3
6129,普誠,半導體業,上櫃,2001/12/25,TW0006129000,IC設計、LCD驅動IC、半導體、影音IC、消費性IC、無線網路IC、類比IC,7
6130,上亞科技,生技醫療業,上櫃,2002/03/26,TW0006130008,IC設計、太陽能發電、生技醫療、醫療器材、醫藥流通、電力、類比IC,7
6134,萬旭,電子零組件業,上櫃,2002/01/08,TW0006134000,天線、網通設備、連接線材、電子零件元件、電子零組件,5
6138,茂達,半導體業,上櫃,2002/01/18,TW0006138001,IC設計、半導體、影音IC、電源管理IC、馬達IC,5
6140,訊達,資訊服務業,上櫃,2002/02/04,TW0006140007,企業資源規劃、數位雲端、系統整合、資安、軟體業、金融科技,6
6143,振曜,通信網路業,上櫃,2002/01/28,TW0006143001,5G通訊、低軌衛星、消費性電子產品、網通設備、電子書閱讀器、電子紙、面板業,7
6144,得利影,文化創意業,上櫃,2002/01/23,TW0006144009,數位內容、文化創意產業、旅宿／餐飲、消費民生、餐飲,5
6146,耕興,其他電子業,上櫃,2002/01/23,TW0006146004,檢測驗證服務、設備儀器商、電子代工、電子製造,4
6147,頎邦,半導體業,上櫃,2002/01/31,TW0006147002,IC封裝、IC封裝測試、IC測試、IC設計、LCD驅動IC封裝、半導體、封測服務與材料、封裝測試、金、錫凸塊,10
6148,驊宏資,資訊服務業,上櫃,2002/02/01,TW0006148000,數位雲端、系統整合、資安、軟體業、金融科技、電子通路、電腦通路商,7
6150,撼訊,電腦及週邊設備業,上櫃,2002/03/11,TW0006150006,繪圖卡、電腦及週邊設備、電腦系統業,3
6151,晉倫,其他電子業,上櫃,2002/02/25,TW0006151004,傳產其他、複合材料、電子代工、電子製造,4
6154,順發,電子通路業,上櫃,2002/02/18,TW0006154008,3C通路商、零售通路、電子通路,3
6156,松上,電子零組件業,上櫃,2002/02/19,TW0006156003,印刷電路板、印刷電路板相關、變壓器、電子零件元件、電子零組件,5
6158,禾昌,電子零組件業,上櫃,2002/02/19,TW0006158009,連接器、電子零件元件、電子零組件,3
6160,欣技,電腦及週邊設備業,上櫃,2002/03/01,TW0006160005,工業電腦、掌上型工業電腦、自動資料收集產品、電腦及週邊設備,4
6161,捷波,電腦及週邊設備業,上櫃,2002/03/01,TW0006161003,主機板、工業電腦、電腦系統業,3
6163,華電網,資訊服務業,上櫃,2002/03/19,TW0006163009,企業資源規劃、數位雲端、系統整合、資安、軟體業、金融科技,6
6167,久正,光電業,上櫃,2002/03/26,TW0006167000,LCM、TN／STN LCD、面板業,3
6169,昱泉,文化創意業,上櫃,2002/03/22,TW0006169006,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
6170,統振,通信網路業,上櫃,2002/04/16,TW0006170004,5G通訊、低軌衛星、保健食品、手機零售通路商、時尚產業、網通設備、美妝保養品、金融其他、金融業、電子通路、食品加工,11
6171,大城地產,建材營造業,上櫃,2002/04/22,TW0006171002,不動產/建設、地產、水泥建材、營建,4
6173,信昌電,電子零組件業,上櫃,2002/04/19,TW0006173008,MLCC、晶片電阻、被動元件、被動元件上游、電子零組件,5
6174,安��,電子零組件業,上櫃,2002/05/02,TW0006174006,振盪器、濾波器、石英元件、被動元件、電子零組件,5
6175,立敦,電子零組件業,上櫃,2002/06/10,TW0006175003,被動元件、被動元件上游、電子零組件,3
6179,亞通,其他業,上櫃,2002/05/17,TW0006179005,多元業務、工程顧問、營造工程,3
6180,橘子,文化創意業,上櫃,2002/05/21,TW0006180003,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
6182,合晶,半導體業,上櫃,2002/05/16,TW0006182009,IC製造、IC設計、半導體、矽晶圓,4
6185,幃翔,電子零組件業,上櫃,2002/08/09,TW0006185002,被動元件、連接器、電子零件元件、電子零組件,4
6186,新潤,建材營造業,上櫃,2002/08/02,TW0006186000,不動產/建設、地產、水泥建材、營建,4
6187,萬潤,半導體業,上櫃,2002/09/27,TW0006187008,CoWoS先進封裝、IC設計、半導體、封測用設備、晶圓製程設備、設備儀器商,6
6188,廣明,電腦及週邊設備業,上櫃,2002/08/27,TW0006188006,工業機器人、機器人、硬碟相關、週邊產品,4
6190,萬泰科,通信網路業,上櫃,1998/02/04,TW0006190002,5G通訊、低軌衛星、網通設備、連接線材、電子零件元件,5
